ticker,date,open,high,low,close
JENA,2025-07-21,10.5,10.5,10.02,10.08
JENA,2025-07-22,10.1,10.1,10.1,10.1
JENA,2025-07-23,10.1,10.12,10.1,10.12
JENA,2025-07-24,10.1,10.12,10.1,10.12
JENA,2025-07-29,10.14,10.14,10.14,10.14
JENA,2025-07-30,10.16,10.18,10.15,10.15
JENA,2025-08-06,10.15,10.15,10.15,10.15
JENA,2025-08-07,10.15,10.15,10.14,10.14
JENA,2025-08-11,10.13,10.13,10.13,10.13
JENA,2025-08-12,10.135,10.14,10.13,10.14
JENA,2025-08-13,10.13,10.13,10.13,10.13
JENA,2025-08-14,10.12,10.13,10.12,10.13
JENA,2025-08-19,10.14,10.14,10.13,10.13
JENA,2025-08-20,10.14,10.14,10.13,10.13
JENA,2025-08-21,10.13,10.13,10.13,10.13
JENA,2025-08-22,10.12,10.13,10.12,10.1293
JENA,2025-08-26,10.125,10.125,10.125,10.125
JENA,2025-08-27,10.11,10.12,10.11,10.12
JENA,2025-08-28,10.14,10.14,10.14,10.14
JENA,2025-09-04,10.13,10.14,10.13,10.14
JENA,2025-09-05,10.13,10.13,10.11,10.12
JENA,2025-09-08,10.13,10.14,10.13,10.14
JENA,2025-09-09,10.14,10.17,10.14,10.16
JENA,2025-09-10,10.12,10.16,10.12,10.14
JENA,2025-09-11,10.12,10.15,10.12,10.14
JENA,2025-09-12,10.13,10.13,10.13,10.13
JENA,2025-09-15,10.16,10.16,10.145,10.145
JENA,2025-09-16,10.13,10.13,10.13,10.13
JENA,2025-09-18,10.14,10.14,10.14,10.14
JENA,2025-09-19,10.135,10.135,10.135,10.135
JENA,2025-09-22,10.14,10.14,10.14,10.14
JENA,2025-09-29,10.13,10.1355,10.13,10.1355
JENA,2025-09-30,10.13,10.15,10.13,10.15
JENA,2025-10-02,10.15,10.15,10.15,10.15
JENA,2025-10-03,10.15,10.16,10.14,10.16
JENA,2025-10-06,10.18,10.18,10.18,10.18
JENA,2025-10-07,10.17,10.25,10.17,10.2
JENA,2025-10-08,10.2,10.2,10.2,10.2
JENA,2025-10-14,10.2,10.2,10.2,10.2
JENA,2025-10-24,10.2,10.2,10.2,10.2
JENA,2025-10-30,10.21,10.21,10.21,10.21
JENA,2025-10-31,10.18,10.18,10.18,10.18
JENA,2025-11-04,10.21,10.24,10.21,10.21
JENA,2025-11-05,10.2,10.2,10.2,10.2
JENA,2025-11-11,10.22,10.22,10.22,10.22
JENA,2025-11-13,10.18,10.2,10.18,10.2
JENA,2025-11-19,10.2,10.2,10.2,10.2
JENA,2025-11-21,10.191,10.191,10.19,10.19
JENA,2025-11-24,10.18,10.18,10.18,10.18
JENA,2025-11-25,10.2,10.2,10.19,10.2
JENA,2025-11-26,10.21,10.21,10.21,10.21
JENA,2025-11-28,10.21,10.21,10.21,10.21
JENA,2025-12-01,10.19,10.21,10.19,10.21
JENA,2025-12-04,10.2,10.21,10.2,10.2047
JENA,2025-12-05,10.19,10.21,10.19,10.19
JENA,2025-12-08,10.19,10.24,10.19,10.24
JENA,2025-12-09,10.22,10.23,10.19,10.2
JENA,2025-12-10,10.2,10.2,10.2,10.2
JENA,2025-12-11,10.19,10.19,10.19,10.19
JENA,2025-12-15,10.18,10.21,10.18,10.21
JENA,2025-12-16,10.19,10.195,10.19,10.195
JENA,2025-12-18,10.17,10.195,10.06,10.17
JENA,2025-12-19,10.17,10.17,10.17,10.17
