ticker,date,open,high,low,close
MH,2025-07-28,16.9838,17.09,16.5,16.58
MH,2025-07-29,16.75,16.8,16.0,16.35
MH,2025-07-30,16.43,16.67,16.0,16.0
MH,2025-07-31,15.9501,16.45,15.92,15.98
MH,2025-08-01,15.81,16.165,15.16,15.31
MH,2025-08-04,15.32,15.73,15.0,15.24
MH,2025-08-05,15.01,15.07,13.4,13.41
MH,2025-08-06,13.19,13.51,12.55,13.19
MH,2025-08-07,13.005,13.24,12.71,12.95
MH,2025-08-08,12.93,13.405,12.59,13.31
MH,2025-08-11,13.48,13.48,12.75,13.01
MH,2025-08-12,12.995,13.365,12.95,13.23
MH,2025-08-13,13.32,14.16,13.3003,14.13
MH,2025-08-14,13.86,14.005,13.31,13.31
MH,2025-08-15,13.36,13.49,13.11,13.35
MH,2025-08-18,14.01,14.75,13.77,14.5
MH,2025-08-19,14.65,14.8811,14.27,14.6
MH,2025-08-20,14.74,15.52,14.31,15.21
MH,2025-08-21,15.1,15.71,14.99,15.35
MH,2025-08-22,15.35,15.98,14.3,14.6
MH,2025-08-25,14.9,14.965,14.0,14.46
MH,2025-08-26,14.51,14.9,14.21,14.89
MH,2025-08-27,15.0,15.47,14.71,15.45
MH,2025-08-28,15.609,15.71,15.0067,15.16
MH,2025-08-29,15.28,15.28,14.44,14.52
MH,2025-09-02,14.6,14.6,13.92,14.19
MH,2025-09-03,14.19,15.19,14.04,14.92
MH,2025-09-04,14.55,14.9803,14.4442,14.82
MH,2025-09-05,14.84,15.17,14.4,14.99
MH,2025-09-08,15.08,15.27,14.84,15.04
MH,2025-09-09,15.01,15.2,14.525,14.76
MH,2025-09-10,14.775,14.885,14.39,14.46
MH,2025-09-11,14.49,15.53,14.455,15.03
MH,2025-09-12,14.81,14.99,14.16,14.83
MH,2025-09-15,14.9579,15.03,14.28,14.64
MH,2025-09-16,14.789,14.85,14.34,14.36
MH,2025-09-17,14.455,14.615,14.01,14.02
MH,2025-09-18,14.025,14.27,13.76,13.79
MH,2025-09-19,13.61,13.99,13.47,13.54
MH,2025-09-22,13.5,13.97,13.35,13.97
MH,2025-09-23,13.9,14.025,13.56,13.89
MH,2025-09-24,13.9478,14.02,13.56,13.84
MH,2025-09-25,13.8,13.8,13.01,13.29
MH,2025-09-26,13.4681,13.77,13.29,13.75
MH,2025-09-29,13.75,13.91,13.48,13.69
MH,2025-09-30,13.49,13.49,12.04,12.55
MH,2025-10-01,12.56,12.81,12.075,12.08
MH,2025-10-02,12.0001,12.041,11.17,11.7
MH,2025-10-03,12.05,12.5,11.71,11.99
MH,2025-10-06,12.22,12.42,11.4559,11.72
MH,2025-10-07,11.69,11.82,11.34,11.79
MH,2025-10-08,11.83,12.555,11.83,12.5
MH,2025-10-09,12.5,12.78,12.4,12.46
MH,2025-10-10,12.48,12.55,12.02,12.05
MH,2025-10-13,12.22,12.45,11.9,12.3
MH,2025-10-14,12.265,12.695,12.14,12.6
MH,2025-10-15,12.66,12.845,12.15,12.42
MH,2025-10-16,12.55,12.57,12.145,12.47
MH,2025-10-17,12.495,12.69,12.225,12.5
MH,2025-10-20,12.66,13.07,12.4544,13.0
MH,2025-10-21,13.015,13.16,12.823,13.06
MH,2025-10-22,13.01,13.06,12.53,12.78
MH,2025-10-23,12.8198,12.99,12.33,12.62
MH,2025-10-24,12.74,12.9699,12.625,12.7
MH,2025-10-27,12.815,12.825,12.47,12.67
MH,2025-10-28,12.63,12.7,12.23,12.35
MH,2025-10-29,12.28,12.28,10.96,11.2
MH,2025-10-30,11.16,11.37,10.755,10.865
MH,2025-10-31,10.95,11.205,10.75,11.16
MH,2025-11-03,11.03,11.195,10.745,10.9
MH,2025-11-04,10.781,11.05,10.745,10.9
MH,2025-11-05,10.9,11.09,10.85,10.9
MH,2025-11-06,10.97,11.3,10.695,11.24
MH,2025-11-07,11.13,11.63,11.07,11.34
MH,2025-11-10,11.41,11.41,10.95,11.05
MH,2025-11-11,11.07,11.43,10.925,11.37
MH,2025-11-12,13.32,14.135,12.6,14.09
MH,2025-11-13,13.99,15.03,13.5006,14.97
MH,2025-11-14,15.03,16.5598,14.62,15.73
MH,2025-11-17,15.5985,15.875,15.04,15.27
MH,2025-11-18,15.22,16.365,14.9862,16.24
MH,2025-11-19,16.505,17.1,16.33,16.89
MH,2025-11-20,16.486,16.96,16.2901,16.63
MH,2025-11-21,16.29,17.0,16.29,16.64
MH,2025-11-24,16.6405,17.168,16.38,16.96
MH,2025-11-25,17.0,18.0,16.8342,17.99
MH,2025-11-26,17.81,17.966,17.03,17.13
MH,2025-11-28,17.17,17.61,16.88,17.55
MH,2025-12-01,17.13,17.555,16.95,17.3
MH,2025-12-02,17.3,17.48,16.93,17.02
MH,2025-12-03,16.99,17.8,16.95,17.27
MH,2025-12-04,17.28,17.28,16.25,17.05
MH,2025-12-05,16.97,17.17,16.66,16.82
MH,2025-12-08,17.19,17.3,16.29,16.68
MH,2025-12-09,16.83,17.08,16.625,16.76
MH,2025-12-10,16.8,17.294,16.495,16.92
MH,2025-12-11,16.93,17.509,16.76,17.2
MH,2025-12-12,17.23,17.46,16.96,17.15
MH,2025-12-15,17.3478,17.41,16.86,17.25
MH,2025-12-16,17.255,17.77,17.06,17.07
MH,2025-12-17,17.15,17.345,16.53,16.67
MH,2025-12-18,16.915,17.48,16.895,17.25
MH,2025-12-19,17.14,17.4,16.9701,17.12
