ticker,date,open,high,low,close
REVG,2017-01-27,19.8629,19.9114,18.9002,19.2842
REVG,2017-01-30,19.4092,20.1628,19.1829,19.7865
REVG,2017-01-31,20.0577,20.0577,19.3153,19.4691
REVG,2017-02-01,19.5496,19.5678,19.2068,19.4765
REVG,2017-02-02,19.3229,19.4321,19.1829,19.2842
REVG,2017-02-03,19.363,20.0035,19.2842,19.9474
REVG,2017-02-06,19.7945,20.737,19.7477,19.8866
REVG,2017-02-07,19.8702,20.0577,19.6771,19.8866
REVG,2017-02-08,19.9402,20.7663,19.9402,20.681
REVG,2017-02-09,20.7524,21.9305,20.4416,21.2307
REVG,2017-02-10,21.9009,21.9847,21.4437,21.599
REVG,2017-02-13,21.6379,22.5939,21.599,22.2601
REVG,2017-02-14,22.455,22.4969,21.9543,21.9929
REVG,2017-02-15,22.1392,22.455,21.9009,22.131
REVG,2017-02-16,22.1787,22.187,20.8971,20.9981
REVG,2017-02-17,20.7663,21.5071,20.5106,21.2811
REVG,2017-02-21,21.3665,21.3665,20.3956,20.5583
REVG,2017-02-22,21.0443,21.4833,20.681,21.2079
REVG,2017-02-23,21.1922,21.3205,20.449,20.8289
REVG,2017-02-24,20.9044,21.5919,20.7524,21.3986
REVG,2017-02-27,21.1198,22.1392,20.9834,22.0694
REVG,2017-02-28,22.0538,22.1007,21.3903,21.947
REVG,2017-03-01,22.0242,22.1054,21.599,21.9075
REVG,2017-03-02,21.9075,21.9075,21.4675,21.5218
REVG,2017-03-03,21.5218,21.752,20.8289,21.6304
REVG,2017-03-06,21.5457,22.1633,21.438,21.4759
REVG,2017-03-07,21.7298,21.8072,19.9706,20.0799
REVG,2017-03-08,20.0872,20.737,19.3153,20.4342
REVG,2017-03-09,20.4416,20.8436,20.0956,20.5897
REVG,2017-03-10,20.7038,20.8372,19.6129,19.9953
REVG,2017-03-13,20.1482,20.7123,20.1482,20.4794
REVG,2017-03-14,20.2797,20.4672,19.6237,20.2196
REVG,2017-03-15,20.4416,20.4416,19.9591,20.3874
REVG,2017-03-16,20.3339,20.8289,19.899,20.4416
REVG,2017-03-17,20.6332,21.438,20.3339,21.0359
REVG,2017-03-20,21.2736,21.3829,21.0745,21.3287
REVG,2017-03-21,21.3205,21.3903,20.681,20.9119
REVG,2017-03-22,20.9044,21.3986,20.8289,21.2891
REVG,2017-03-23,21.1758,21.5457,21.151,21.4298
REVG,2017-03-24,21.2968,21.599,21.2144,21.4759
REVG,2017-03-27,21.2968,21.5384,21.2144,21.3986
REVG,2017-03-28,21.313,21.5302,21.2153,21.452
REVG,2017-03-29,21.5218,21.599,20.8889,21.4437
REVG,2017-03-30,21.3903,21.6379,21.1676,21.5218
REVG,2017-03-31,21.452,21.599,21.1758,21.2653
REVG,2017-04-03,21.3443,21.577,20.6332,21.3047
REVG,2017-04-04,21.2811,21.3205,20.9267,21.2465
REVG,2017-04-05,21.1922,21.4142,20.8568,21.0443
REVG,2017-04-06,20.9744,21.4298,20.9119,21.36
REVG,2017-04-07,21.2513,21.4437,21.1281,21.3517
REVG,2017-04-10,21.3517,21.599,21.2079,21.3829
REVG,2017-04-11,21.3047,21.36,21.0138,21.2653
REVG,2017-04-12,21.1429,21.2144,20.6652,20.9201
REVG,2017-04-13,20.8971,21.5071,20.6193,21.1043
REVG,2017-04-17,21.1198,21.2513,20.8724,21.2307
REVG,2017-04-18,21.2307,21.4989,21.151,21.4915
REVG,2017-04-19,21.5919,22.4457,21.3986,22.1172
REVG,2017-04-20,22.2083,22.4466,21.951,22.0463
REVG,2017-04-21,22.0242,22.1088,21.66,21.8228
REVG,2017-04-24,22.123,22.3161,21.8696,22.2913
REVG,2017-04-25,22.2913,22.3892,21.9543,22.0011
REVG,2017-04-26,22.062,22.1172,21.8384,21.9305
REVG,2017-04-27,21.8532,22.3334,21.7908,22.2921
REVG,2017-04-28,22.1705,22.1935,21.7226,21.7908
REVG,2017-05-01,21.7833,21.8779,21.4429,21.7595
REVG,2017-05-02,21.6748,22.1548,21.6748,21.9009
REVG,2017-05-03,21.8459,21.9386,21.5449,21.7151
REVG,2017-05-04,21.7677,21.8696,21.6296,21.8384
REVG,2017-05-05,21.7758,21.9386,21.6296,21.8459
REVG,2017-05-08,21.8072,22.2921,21.7513,22.1633
REVG,2017-05-09,22.1467,22.2462,21.4513,21.6296
REVG,2017-05-10,21.614,21.8933,20.7861,20.8411
REVG,2017-05-11,20.9184,21.229,20.4688,20.5009
REVG,2017-05-12,20.4458,20.4572,19.9228,19.9664
REVG,2017-05-15,20.0216,20.2846,19.8908,19.9591
REVG,2017-05-16,19.8595,20.2682,19.5168,20.1054
REVG,2017-05-17,20.4252,20.5641,20.1678,20.2377
REVG,2017-05-18,20.4606,20.6545,19.9228,19.9443
REVG,2017-05-19,19.9516,20.4005,19.9516,20.1292
REVG,2017-05-22,20.3159,20.7344,20.2846,20.6094
REVG,2017-05-23,20.7582,20.7852,20.1292,20.5247
REVG,2017-05-24,20.6094,20.8099,20.1532,20.6094
REVG,2017-05-25,20.7582,21.4437,20.7038,21.2794
REVG,2017-05-26,21.3189,22.0694,21.2136,21.97
REVG,2017-05-30,22.0011,22.0011,20.7499,20.7861
REVG,2017-05-31,20.9251,21.1026,20.371,20.7499
REVG,2017-06-01,20.7861,21.743,20.7861,21.6296
REVG,2017-06-02,21.7291,21.822,21.2136,21.4208
REVG,2017-06-05,21.4833,21.4833,20.7582,20.7943
REVG,2017-06-06,20.8626,21.1265,20.694,20.8626
REVG,2017-06-07,21.0582,21.3978,20.1367,21.0351
REVG,2017-06-08,21.2136,21.7989,21.0501,21.5209
REVG,2017-06-09,21.6296,22.7723,21.3978,22.0842
REVG,2017-06-12,22.1787,22.2767,21.5209,21.9386
REVG,2017-06-13,22.0694,22.4633,21.8779,22.3901
REVG,2017-06-14,22.5092,22.6571,22.1887,22.4312
REVG,2017-06-15,22.3571,22.5092,22.123,22.4114
REVG,2017-06-16,22.4195,23.259,22.1392,23.259
REVG,2017-06-19,23.259,24.2101,23.1825,23.8319
REVG,2017-06-20,23.9323,24.4198,23.2138,23.4835
REVG,2017-06-21,23.407,23.531,22.8899,23.0215
REVG,2017-06-22,23.0361,23.1686,22.672,22.718
REVG,2017-06-23,22.7115,22.7115,22.2379,22.5495
REVG,2017-06-26,22.4633,22.5561,22.0463,22.1007
